,Title,Published_date,Views,Likes,Desc,Comments,Duration,Caption,Month
650,Amazon Prime Music Hyderabad Gig | Season Promo,2020-07-03,536646,868,"We Present to you the first look of Season 1 of #AmazonPrimeMusicHyderabadGig, a platform that will be the destination for the best #TeluguPOP Music featuring some of the best known composers from the Music Industry! Watch this space for the Artists Reveal Promo that will release on the 6th July 2020! 

Radio Partner- Red FM
Television Partner – Gemini Music
 
#MusicOfHyderabad #AmazonMusicHyderabadG

Video Credits:
Directed by: LH Harish Ram 
Director Of Photography: Sandeep K Vijay

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",55,PT50S,false,Jul
651,"Sogasu Chooda Tarama - Title Track Video | Naresh, Indraja",2020-07-01,40042,266,"Movie - Sogasu Chooda Tarama
Song - Sogasu Chooda Tarama
Singers - K J Yesudas
Lyrics - Bhuvana Chandra, Seetharama Shastri, Vennelakanti 
Music - Ramani - Prasad
Director - Gunasekhar
Producer - K. Ram Gopal
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",22,PT3M29S,false,Jul
652,"Sogasu Chooda Tarama - Orayyo Yendammo Video | Naresh, Indraja",2020-07-01,17014,124,"Movie - Sogasu Chooda Tarama
Song - Orayyo Yendammo 
Singers - SP Balasubramaniam 
Lyrics - Bhuvana Chandra, Seetharama Shastri, Vennelakanti 
Music - Ramani - Prasad
Director - Gunasekhar
Producer - K. Ram Gopal
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",10,PT4M20S,false,Jul
653,Cobra - Thumbi Thullal Lyric | Chiyaan Vikram | AR Rahman | Ajay Gnanamuthu | 7 Screen Studio,2020-06-29,17704919,246846,"Begin the celebrations already with #ThumbiThullal! An #ARRahman track calls for a momentous occasion! #ChiyaanVikram’s much-awaited #Cobra first single is out now and this one voiced by Shreya Ghoshal, Nakul Abhyankar, written by Vivek and JithinRaj, is a true-blue musical delight!
 
Hit play and enjoy the Tamil lyric video!
 
Stream now - https://SMI.lnk.to/ThumbiThullalDC

Movie - Cobra
Song - Thumbi Thullal
Music - A. R. Rahman 
Singers - Nakul Abhyankar, Shreya Ghoshal
Lyrics - Vivek 
Malayalam Lyrics - Jithin Raj
Cast - Chiyaan Vikram, Srinidhi Shetty, Irfan Pathan
Director - Ajay Gnanamuthu 
Produced by Lalith - 7 screen studio

Musician Credits
Song Composed, Arranged and Produced by  A R Rahman 
Lyrics - Vivek 
Malayalam Lyrics - Jithin Raj
Singers - Shreya Ghoshal, Nakul Abhyankar

Musicians 
Flute : Kareem Kamalakar
Sitar : Asad Khan
Thavil : Sundar, Kaviraj, Karthik, Sriram, Rajesh
Nadaswaram : Sivakumar, Yuvaraj
Strings : Sunshine Orchestra 
Conducted by Jerry Vincent 
Score Transcription: Shubham Bhat
Nadaswaram BGM based on Dr Sheikh Chinna Moulana’s improvisation

Additionals Vocals - Jithin Raj, Sarthak Kalyani, Deepak Blue, Shenbagaraj, Santhosh Hariharan,
Srinivasan, Veena Murali, Deepthi Suresh, Abhinaya, Sowmya Mahadevan, 
Lavita Lobo, Padmaja

Choral Arrangement - Arjun Chandy, Nakul Abhyankar 
Additional Arrangement - Hentry Kuruvila, T R Krishna Chetan, Suryansh 

Sound Engineers 
Panchathan Record Inn, Chennai - Suresh Permal, Karthik Sekaran, Aravind  
AM Studios, Chennai - S Sivakumar, Pradeep Menon, Riyasdeen Riyan, Krishnan Subramaniyan, Harsha, Vilva
Mixed by T R Krishna Chetan
Mastered By Suresh Permal
MFiT - Riyaasdeen Riyan 
Music Co Ordinators - T M Faizuddin, Abdul Haiyum, Siddique 
Musician Fixer - Samidurai R 

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",13315,PT4M54S,true,Jun
654,Say No To Drugs | G.V. Prakash Kumar | Rajiv Menon,2020-06-26,116537,9024,"Director & DOP : Rajiv Menon
Music: G V Prakash Kumar
Lyrics : Madhan Karky
Singers : G.V. Prakash Kumar and Adhik
Cameraman :R Siddarth,  
Editor: Kavin Adhitya,  
Production Manager: R Ganesh
Grading: Shruti
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",229,PT1M34S,false,Jun
655,"Unarvugal Thodarkathai - Koba Kanalgal Theeradha Lyric | Hrishikesh, Sherlin Seth | Amin Mirza",2020-06-25,229274,4226,"Heart-melting in the very first listen! #KobaKanalgalTheeradha from #UnarvugalThodarkathai is here to rule your hearts! Hit play and enjoy this romantic Tamil melody!

Movie - Unarvugal Thodarkathai
Song - Koba Kanalgal Theeradha
Singers - Gowtham Bharadwaj
Lyrics - Madhan
Music Composer - Amin Mirza
Director - Balu Sharma
Producer - Sameer Bharat Ram (Super Talkies)
Cast - Hrishikesh, Sherlin seth, Sriranjini, Ajai Titus,Adams
Cinematography - Sundar Ramkrishnan
Editor - Kiran, Deselva
Music Producer - Maddikayala Chaitanya
Vocals recorded by Avinash Satish at 20db Studios, Chennai  
Vocal Production - Saurabh Joshi
Vocal Arrangement - Aditya Bheemathati
Mix And Master - Shrijith 
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",152,PT4M7S,false,Jun
656,Penguin (Malayalam) - Jukebox | KeerthySuresh | KarthikSubbaraj | SanthoshNarayanan | EashvarKarthic,2020-06-23,21809,266,"► 00:00 Omale
► 05:01 Chase
► 05:53 Killer Found
► 08:19 Nee Venum Theme
► 10:46 Penguin Theme
► 11:53 Ruthless Monster
► 13:10 Through The Hills
► 16:09 Umbrella Man

Amazon Presents 
Movie – Penguin
Cast – Keerthy Suresh, Linga, Madhampatty Rangaraj
Writer & Director – Eashvar Karthic
Music – Santhosh Narayanan
Lyrics – Vivek
Singer – Susha
Producer – Kaarthekeyen Santhanam, Sudhan Sundaram, Jayaram
Co-Producer – Kal Raman, S. Somasegar, Kalyan Subramanian
Associate Producer – Pavan Narendra
Production Company – Stone Bench Films and Passion Studios
Executive Producer – Ashok Narayanan M
Cinematography – Kharthik Palani
Editor – Anil Krish
Art Director – Sakthee Venkatraj .M
Costume Designer – Pallavi Singh
Stunts - PC
Sound Design & Mix – Thomas Kurian
Production Co ordinator – R. Rajkumar
Production Executive – kovai V.Vijaya Kumar
Production Manager - Chelladurai
Marketing Head – Senthil Murugan
PRO - NIkkil
Stills - Dinesh
Designs – Aswinchandar
Now Streaming on Amazon Prime
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",24,PT18M30S,false,Jun
657,Penguin (Telugu) - Jukebox | Keerthy Suresh | Karthik Subbaraj | Santhosh Narayanan | EashvarKarthic,2020-06-23,21809,218,"► 00:00 Praname
► 05:01 Chase
► 05:53 Killer Found
► 08:19 Nee Venum Theme
► 10:46 Penguin Theme
► 11:53 Ruthless Monster
► 13:10 Through The Hills
► 16:09 Umbrella Man

Amazon Presents 
Movie – Penguin
Cast – Keerthy Suresh, Linga, Madhampatty Rangaraj
Writer & Director – Eashvar Karthic
Music – Santhosh Narayanan
Lyrics – Vivek
Singer – Susha
Producer – Kaarthekeyen Santhanam, Sudhan Sundaram, Jayaram
Co-Producer – Kal Raman, S. Somasegar, Kalyan Subramanian
Associate Producer – Pavan Narendra
Production Company – Stone Bench Films and Passion Studios
Executive Producer – Ashok Narayanan M
Cinematography – Kharthik Palani
Editor – Anil Krish
Art Director – Sakthee Venkatraj .M
Costume Designer – Pallavi Singh
Stunts - PC
Sound Design & Mix – Thomas Kurian
Production Co ordinator – R. Rajkumar
Production Executive – kovai V.Vijaya Kumar
Production Manager - Chelladurai
Marketing Head – Senthil Murugan
PRO - NIkkil
Stills - Dinesh
Designs – Aswinchandar
Now Streaming on Amazon Prime
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth► 00:00 Kolame
► 05:01 Chase
► 05:53 Killer Found
► 08:19 Nee Venum Theme
► 10:46 Penguin Theme
► 11:53 Ruthless Monster
► 13:10 Through The Hills
► 16:09 Umbrella Man

Amazon Presents 
Movie – Penguin
Cast – Keerthy Suresh, Linga, Madhampatty Rangaraj
Writer & Director – Eashvar Karthic
Music – Santhosh Narayanan
Lyrics – Vivek
Singer – Susha
Producer – Kaarthekeyen Santhanam, Sudhan Sundaram, Jayaram
Co-Producer – Kal Raman, S. Somasegar, Kalyan Subramanian
Associate Producer – Pavan Narendra
Production Company – Stone Bench Films and Passion Studios
Executive Producer – Ashok Narayanan M
Cinematography – Kharthik Palani
Editor – Anil Krish
Art Director – Sakthee Venkatraj .M
Costume Designer – Pallavi Singh
Stunts - PC
Sound Design & Mix – Thomas Kurian
Production Co ordinator – R. Rajkumar
Production Executive – kovai V.Vijaya Kumar
Production Manager - Chelladurai
Marketing Head – Senthil Murugan
PRO - NIkkil
Stills - Dinesh
Designs – Aswinchandar
Now Streaming on Amazon Prime
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",17,PT18M31S,false,Jun
658,Penguin - Jukebox | Keerthy Suresh | Karthik Subbaraj | Santhosh Narayanan | Eashvar Karthic,2020-06-22,24205,655,"► 00:00 Kolame
► 05:01 Chase
► 05:53 Killer Found
► 08:19 Nee Venum Theme
► 10:46 Penguin Theme
► 11:53 Ruthless Monster
► 13:10 Through The Hills
► 16:09 Umbrella Man

Amazon Presents 
Movie – Penguin
Cast – Keerthy Suresh, Linga, Madhampatty Rangaraj
Writer & Director – Eashvar Karthic
Music – Santhosh Narayanan
Lyrics – Vivek
Singer – Susha
Producer – Kaarthekeyen Santhanam, Sudhan Sundaram, Jayaram
Co-Producer – Kal Raman, S. Somasegar, Kalyan Subramanian
Associate Producer – Pavan Narendra
Production Company – Stone Bench Films and Passion Studios
Executive Producer – Ashok Narayanan M
Cinematography – Kharthik Palani
Editor – Anil Krish
Art Director – Sakthee Venkatraj .M
Costume Designer – Pallavi Singh
Stunts - PC
Sound Design & Mix – Thomas Kurian
Production Co ordinator – R. Rajkumar
Production Executive – kovai V.Vijaya Kumar
Production Manager - Chelladurai
Marketing Head – Senthil Murugan
PRO - NIkkil
Stills - Dinesh
Designs – Aswinchandar
Now Streaming on Amazon Prime
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",59,PT18M30S,false,Jun
659,Solo Brathuke So Better - No Pelli Cover Versions | Sai Tej | Nabha Natesh | Subbu | Thaman S,2020-06-22,545266,18710,"Stream ""No Pelli"" now - https://SMI.lnk.to/NoPelliDC
Create Tik Tok - https://vm.tiktok.com/KfYqDq/

Movie - Solo Brathuke So Better
Song - No Pelli
Lyrics - Raghuram 

Starring : Sai Tej, Nabha Natesh
Producer : BVSN Prasad
Banner - Sri Venkateswara Cine Chitra LLP 
Director: Subbu
Music: Thaman S
DOP: Venkat C Dilip
Editor - Naveen Nooli

Musician Credits -
Song programmed & Arranged by thaman S 
Vocal supervision - Sri krishna 
Strings - Ankur Mukherjee 
Recorded at V studios ( chennai ) 
YRF ( Mumbai ) & Audio garage ( Mumbai ) Prasad labs ( Hyd )  
Additional programming - SiDdhanth & Osho
Female harmonies - Ramya Yamini Aditi Sruthi Gayathri Mohana & Sruthi Ranjani 
Mixed & mastered by - shadab rayeen at 
New edge ( Mumbai ) 
Assisted by Abhishek & Dhananjay 
Musicians co ordinator - Manigandan K 
Studio assistance - Kannan seenu & Lingam
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",179,PT3M6S,false,Jun
660,A Tribute to Thalapathy| Vijay| Vaathi Coming| VFX Mash-up,2020-06-22,458941,45509,"Enjoy the special VFX tribute to our super stylish #ThalapathyVijay, with the sensational #VaathiComing from #Master. 
Join us in wishing our #Thalapathy, an year filled with massive success.

Edited by Kathir 
Twitter-https://twitter.com/kathiredits?s=09
Instagram-https://instagram.com/kathiredits?igshid=cz98lebqujha

Stream Master Songs Now - https://SMI.lnk.to/MasterAlbum

Movie - Master
Song - Vaathi Coming
Composed by Anirudh Ravichander
Lyrics - Gana Balachandar
Vocals - Anirudh Ravichander & Gana Balachandar

Starring 
Vijay, Vijay Sethupathi
Malavika Mohanan, Arjun Das, Andrea, Shanthanu 

Written & Directed by Lokesh Kanagaraj
Dop - Sathyan Sooryan
Editor - Philomin Raj
Producer - Xavier Britto
Co-Producers - Lalit Kumar, Jagadish Palanisamy

Musicians
Shehnai - Balesh
Flute - Navin
Drums Band - VMK Music Band, Malappuram, Kerala
Rhythm Conducted by MT Aditya
Performed by Vaishak, Abhilash, Akhilesh, Praveen, Sharath, Shyam, Vinod, Bins, Jidhish, Midhun, Binu, Saikumar, Arjun
Dhol & Percussions - Hitesh K Shelai & Vishal K, Conducted by MT Aditya
Percussions - Anirudh Ravichander
Keyboards, Synth and Rhythm Programmed by Anirudh Ravichander
Additional Rhythm Programmed by Shashank Vijay
Music Advisor - Ananthakrrishnan
Creative Consultant - Sajith Satya

Recorded at
Threedots Film Studio, Kerala, Engineers - MT Aditya, Assisted by Niranjan Kumar
Offbeat Music Ventures, Chennai, Engineer - Aswin George John
Albuquerque Records, Chennai, Engineers - Srinivasan M
Mixed by Vinay Sridhar & Srinivasan M at Albuquerque Records, Chennai
Mastered by Shadab Rayeen at New Edge Studios, Mumbai Assisted by Abhishek
Mastered for iTunes by Shadab Rayeen
Music Co ordinator - Velavan
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",982,PT1M29S,false,Jun
661,"Lockdown, new normal & beyond #PapaHainNa (Kannada) | Happy #FathersDay",2020-06-21,538508,24,"The lockdown saw fathers spend maximum time home and take on newer & challenging tasks. From household chores to keeping the kids engaged, you have done it all. This #FathersDay capture those heartfelt moments spent with kids and create memories that will last forever. Whether it be the lockdown or life in the new normal and beyond, #PapaHainNa to protect his kids against all odds. Visit – https://bit.ly/30XTPDR to create your special #PapaHainNa Memoreel
                                                                   
−        Song – Papa Hai Na
−        Singer - Avinash Kamat
−        Music - Shaan
−        Starring - Shaan, Shubh & Soham Mukherjee
−        Arranged, Programmed & Recorded – Ganesh Surve
−        Mixed and Mastered : Tanay Gajjar

To listen to the Hindi version of the song by Shaan - https://bit.ly/2BqTqyW



Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",1,PT2M29S,false,Jun
662,"Lockdown, new normal & beyond #PapaHainNa (Malayalam) | Happy #FathersDay",2020-06-21,450635,21,"The lockdown saw fathers spend maximum time home and take on newer & challenging tasks. From household chores to keeping the kids engaged, you have done it all. This #FathersDay capture those heartfelt moments spent with kids and create memories that will last forever. Whether it be the lockdown or life in the new normal and beyond, #PapaHainNa to protect his kids against all odds. Visit – https://bit.ly/30XTPDR to create your special #PapaHainNa Memoreel
                                                                   
−        Song – Papa Hai Na
−        Singer - Soman Nayer
−        Music - Shaan
−        Starring - Shaan, Shubh & Soham Mukherjee
−        Arranged, Programmed & Recorded – Ganesh Surve
−        Mixed and Mastered : Tanay Gajjar

To listen to the Hindi version of the song by Shaan - https://bit.ly/2BqTqyW


Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",2,PT2M29S,false,Jun
663,"Lockdown, new normal & beyond #PapaHainNa (Tamil) | Happy #FathersDay",2020-06-21,612647,128,"The lockdown saw fathers spend maximum time home and take on newer & challenging tasks. From household chores to keeping the kids engaged, you have done it all. This #FathersDay capture those heartfelt moments spent with kids and create memories that will last forever. Whether it be the lockdown or life in the new normal and beyond, #PapaHainNa to protect his kids against all odds. Visit – https://bit.ly/30XTPDR to create your special #PapaHainNa Memoreel
                                                                   
−        Song – Papa Hai Na
−        Singer - Sunder Sethuraman
−        Music - Shaan
−        Starring - Shaan, Shubh & Soham Mukherjee
−        Arranged, Programmed & Recorded – Ganesh Surve
−        Mixed and Mastered : Tanay Gajjar

To listen to the Hindi version of the song by Shaan - https://bit.ly/2BqTqyW


Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",6,PT2M29S,false,Jun
664,"Lockdown, new normal & beyond #PapaHainNa (Telugu) | Happy #FathersDay",2020-06-21,552567,25,"The lockdown saw fathers spend maximum time home and take on newer & challenging tasks. From household chores to keeping the kids engaged, you have done it all. This #FathersDay capture those heartfelt moments spent with kids and create memories that will last forever. Whether it be the lockdown or life in the new normal and beyond, #PapaHainNa to protect his kids against all odds. Visit – https://bit.ly/30XTPDR to create your special #PapaHainNa Memoreel
                                                                   
−        Song – Papa Hai Na
−        Singer - Balaji Lakkama Raju
−        Music - Shaan
−        Starring - Shaan, Shubh & Soham Mukherjee
−        Arranged, Programmed & Recorded – Ganesh Surve
−        Mixed and Mastered : Tanay Gajjar

To listen to the Hindi version of the song by Shaan - https://bit.ly/2BqTqyW


Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",0,PT2M28S,false,Jun
665,Odavum Mudiyadhu Oliyavum Mudiyadhu - Magave Lyric | Kaushik Krish | Ramesh Venkat,2020-06-19,98147,3843,"Heart-warming from the very first listen! Presenting the lyric video of the soulful #Magave from #OdavumMudiyadhuOliyavumMudiyadhu ! Hit play and enjoy the official Tamil lyric video composed by Kaushik Krish.

Movie - Odavum Mudiyadhu Oliyavum Mudiyadhu
Song Name - Magave
Music composer - Kaushik Krish
Singer - Shakthisree Gopalan
Lyricist - Ramesh Venkat

Starring 
Sathyamurthi.V,Munishkanth,Eruma saani Vijay & Harija,Sha Ra,Yaashika Aanand,Riythvika,Madhumitha,Paridhabangal - Gopi,Sudhakar, George Marian,Abdool,VJ Ashiq,Augustine,Nandha Gopala Krishnan,Jaiseelan,Ajith Kumar,Charukesh and others.

Written & Directed by - Ramesh Venkat 
Dop - Joshua J.Perez
Editor - Ganesh Siva
Screenplay - Kishore K Kumar 
Producer - Gomathi.S
Co- Producer - Rajan
DI - IGENE
VFX - Aksha Animation Studio
Publicity designs - Yuvraj Ganesan
 
Lyric Video Team
3D animation by Raj Vishnu
DI & Pre - Visualisation by Aaron Philip
Lyric Animation & Conceptualised by Ramesh Venkat
  
Musician Credits
Percussions - Krishna Kishor
Bass & Acoustic Guitar - Joseph Vijay & Siddharth Srinivasan
Flute - Sarath J
Violin - Raghavasimhan Sankaranarayanan
Keys - Kaushik Krish & Nirupan
Music Advisor - Ara
Recorded at
20db Studios,Chennai, Engineer - Avinash Sathish
Tapas studio,chennai, Engineer - Mani Ratnam
White Octaves,Chennai, Engineer - Keerthivasan
Mixing and Mastering - Keerthivasan,RM Studios,Chennai.

Music Label - Sony Music Entertainment India Pvt. Ltd.
© 2020 Sony Music Entertainment India Pvt. Ltd.
Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",116,PT4M16S,false,Jun
666,"Yamaleela - Jumbare Joojumbare Video (Telugu) | Ali, Indraja",2020-06-19,23990,232,"Watch Jumbare Joojumbare official Telugu song video from the movie Yamaleela

Movie - Yamaleela
Song - Jumbare Joojumbare
Music -  K Atchi Reddy
Lyrics - Jonna Vithula
Singers - S.P. Balasubrahmanyam
Starring : Ali, Indraja, Satyanarayana, Brahmanandam, Tanikella Bharani
Directed by S. V. Krishna Reddy
Produced by  Kishore Rati,K.Achchi Reddy
Written by Diwakar Babu (Dialogues ),S. V. Krishna Reddy (story)
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",10,PT4M25S,false,Jun
667,"Yamaleela - Abhi Vandanam Yama Rajagrani Video (Telugu) | Ali, Indraja",2020-06-19,68463,649,"Watch Abhi Vandanam Yama Rajagrani official Telugu song video from the movie Yamaleela

Movie - Yamaleela
Song - Abhi Vandanam Yama Rajagrani
Music -  K Atchi Reddy
Lyrics - Srivennela Seetharam Sastry
Singers - S.P. Balasubrahmanyam
Starring : Ali, Indraja, Satyanarayana, Brahmanandam, Tanikella Bharani
Directed by S. V. Krishna Reddy
Produced by  Kishore Rati,K.Achchi Reddy
Written by Diwakar Babu (Dialogues ),S. V. Krishna Reddy (story)
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",32,PT4M27S,false,Jun
668,"Yamaleela - Erra Kaluva Puvva Video (Telugu) | Ali, Indraja",2020-06-19,28986,269,"Watch Erra Kaluva Puvva official Telugu song video from the movie Yamaleela

Movie - Yamaleela
Song - Erra Kaluva Puvva
Music -  K Atchi Reddy
Lyrics - Jonna Vithula
Singers - S.P. Balasubrahmanyam
Starring : Ali, Indraja, Satyanarayana, Brahmanandam, Tanikella Bharani
Directed by S. V. Krishna Reddy
Produced by  Kishore Rati,K.Achchi Reddy
Written by Diwakar Babu (Dialogues ),S. V. Krishna Reddy (story)
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2020 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",8,PT4M24S,false,Jun
